dev,contributions,collaborators,knum,aknum,tenure,degree,popcon,psizes,bugs,deps,betweenness,closeness,degree_cent,packs_avg_degree,clus_sq,clus_dot,clus_red
D504,86,8,3,3.24574592267,6,14,570.714285714,13.3458267633,23.8571428571,7.07142857143,0.00751702039848,0.0905212438367,0.0105740181269,1.71428571429,0.0512820512821,0.0461261710623,0.010989010989
D507,3,2,1,1,0,1,15.0,13.0746510322,6.0,13.0,0.0,0.0741378282055,0.000755287009063,3.0,0.0,0.0763157894737,0.0
D506,2,2,1,1,2,1,39.0,11.0619869362,2.0,4.0,0.0,0.0751181994931,0.000755287009063,3.0,0.0,0.0171456170007,0.0
D500,6,2,2,2,8,2,140.0,11.4784064813,12.0,1.0,0.00662172979486,0.0740763500546,0.00151057401813,2.0,0.0,0.0669642857143,0.0
D3099,2,2,1,1,0,1,20.0,13.6296230507,2.0,8.0,0.0,0.0922459642233,0.000755287009063,3.0,0.0,0.0134246575342,0.0
D502,6,2,1,1,0,1,1.0,12.6695896571,0,6.0,0.0,0.0905446315498,0.000755287009063,3.0,0.0,0.128424657534,0.0
D3097,8,1,1,1,4,1,33.0,9.36220272129,5.0,2.0,0.0,0.0666224599836,0.000755287009063,2.0,0.0,0.0714285714286,0.0
D1697,7,3,2,2,0,4,7.0,15.7729723011,1.5,7.75,7.3564355528e-06,0.0854113925958,0.00302114803625,3.0,0.888888888889,0.0210272661253,1.0
D3095,8,3,2,2,0,7,6.85714285714,10.0081178016,0.571428571429,17.5714285714,1.21283122766e-05,0.0845255696963,0.00528700906344,2.42857142857,0.916666666667,0.0101105194818,1.0
D3094,7,3,1,1,0,1,33.0,12.6512967834,6.0,5.0,0.0,0.0873821600986,0.000755287009063,4.0,0.0,0.0155839325564,0.0
D509,7,1,2,2,2,7,1.42857142857,9.98397411773,0,1.28571428571,3.84874871503e-07,0.0915011785712,0.00528700906344,2.0,1.0,0.00528700906344,1.0
D3091,32,5,2,2,8,14,1416.57142857,12.9013507683,2.35714285714,4.07142857143,0.0028362029549,0.0942711875568,0.0105740181269,1.92857142857,0.467532467532,0.0436780621339,0.395604395604
D3258,386,5,2,2,11,45,2963.26666667,15.8801342528,5.37777777778,8.51111111111,0.0275949846197,0.0943277916489,0.0339879154079,1.13333333333,0.0833333333333,0.0127677127677,0.0010101010101
D3257,1,2,1,1,0,1,1.0,12.1312521119,1.0,3.0,0.0,0.0860226143966,0.000755287009063,3.0,0.0,0.0223960184856,0.0
D3256,47,10,4,4.87092547093,4,14,5947.35714286,14.1984160045,9.78571428571,13.3571428571,0.00160487561643,0.0945686285638,0.0105740181269,3.35714285714,0.413636363636,0.0496587905372,0.494505494505
D3251,15,5,2,2,6,5,529.8,12.7835311582,3.0,5.6,0.00198893123765,0.0864666947761,0.00377643504532,2.0,0.0,0.0291861275149,0.0
D2759,1,3,1,1,13,1,0.0,9.87318297227,1.0,1.0,0.0,0.0936915164944,0.000755287009063,4.0,0.0,0.00468899177358,0.0
D3074,10,1,1,1,0,1,36.0,13.0661019729,6.0,9.0,0.0,0.0758371954766,0.000755287009063,2.0,0.0,0.0119047619048,0.0
D3072,14,0,1,1,11,5,473.6,11.6877221139,0.8,2.4,3.6654749667e-07,0.582886857863,0.00377643504532,1.0,0.0,0.0,0.0
D2201,16,2,2,2,2,2,39.0,11.0177024844,1.5,6.5,0.000264406470623,0.0857699734748,0.00151057401813,2.0,0.0,0.0257703081232,0.0
D2074,63,7,2,2,11,13,1920.30769231,13.8993166368,14.3076923077,3.92307692308,0.00722369262342,0.0878658376289,0.00981873111782,1.53846153846,0.0,0.0472977639644,0.0
D2072,5,1,2,2,2,2,54.0,16.0151681176,4.0,12.0,1.83273748335e-08,0.0841757419407,0.00151057401813,2.0,1.0,0.00611620795107,1.0
D2070,67,1,1,1,11,4,1197.5,15.8684167559,34.25,3.25,0.00171874121188,0.0701211876231,0.00302114803625,1.25,0.0,0.0344827586207,0.0
D2972,232,10,3,3.24574592267,8,15,14922.0666667,16.3324831988,37.9333333333,9.06666666667,0.00627871018217,0.09956387257,0.011329305136,1.93333333333,0.0757575757576,0.0256404126271,0.0380952380952
D761,3,3,2,2,11,2,4767.5,12.0628516024,6.0,6.0,0.000286456868647,0.0915030163502,0.00151057401813,3.0,1.0,0.335777888117,1.0
D763,115,7,2,2,4,12,81.25,13.8043393079,5.83333333333,4.41666666667,0.00677626101606,0.0991456917381,0.00906344410876,1.58333333333,0.0,0.0323464611342,0.0
D2477,2,1,1,1,0,1,43.0,15.0783220137,2.0,16.0,0.0,0.0835459404936,0.000755287009063,2.0,0.0,0.00537634408602,0.0
D2475,3,2,1,1,0,1,9.0,13.2754517789,0,14.0,0.0,0.0797466029698,0.000755287009063,3.0,0.0,0.00878807106599,0.0
D2478,175,7,3,3.2380952381,2,17,13.2941176471,11.6949371698,2.52941176471,5.94117647059,0.00436175293635,0.0911569826936,0.0128398791541,2.35294117647,0.396825396825,0.0816456593077,0.507352941176
D2479,92,3,2,2,13,14,9960.78571429,13.578372485,8.28571428571,5.78571428571,0.0072321653121,0.0793272567265,0.0105740181269,1.21428571429,0.0,0.0454686097961,0.0
D165,30,9,2,2,2,7,44.1428571429,17.6160222241,5.0,4.71428571429,0.00629807883358,0.0914167204643,0.00528700906344,2.28571428571,0.0,0.057927252059,0.0
D164,22,4,2,2,11,18,10.8333333333,14.7643244319,1.11111111111,6.61111111111,0.00773623941237,0.0904170456876,0.0135951661631,1.55555555556,0.222222222222,0.0287918296393,0.0326797385621
D163,9,4,2,2,2,2,238.5,15.523646813,10.0,8.0,0.000914337738409,0.099031468591,0.00151057401813,3.0,0.0,0.151889359517,0.0
D162,26,0,1,1,6,7,55.2857142857,10.7036970142,2.28571428571,3.0,7.69749743006e-07,0.582886857863,0.00528700906344,1.0,0.0,0.0,0.0
D168,2,1,1,1,0,1,16.0,13.578943564,1.0,11.0,0.0,0.0635527673613,0.000755287009063,2.0,0.0,0.1,0.0
D2618,2,1,1,1,0,1,4.0,9.64775624132,1.0,2.0,0.0,0.0866459429642,0.000755287009063,2.0,0.0,0.013698630137,0.0
D2619,7,1,2,2,8,2,32.0,11.2551969388,0.5,3.5,1.83273748335e-08,0.0834984729493,0.00151057401813,2.0,1.0,0.00611620795107,1.0
D2612,7,4,2,2,0,3,1624.0,12.8813078604,9.66666666667,11.3333333333,0.000311568207392,0.0879608387276,0.00226586102719,2.33333333333,0.0,0.0497920683368,0.0
D2610,93,12,3,3.24574592267,6,15,71.4,15.3726156464,5.06666666667,6.8,0.00993659189174,0.092078169713,0.011329305136,2.06666666667,0.0408163265306,0.0472498661979,0.0285714285714
D2614,12,1,1,1,14,2,14283.5,12.9315672123,16.0,2.0,7.33094993339e-08,0.437165143397,0.00151057401813,1.5,0.0,0.5,0.0
D1813,2,1,1,1,6,1,168.0,12.5989555959,4.0,4.0,0.0,0.0586503730922,0.000755287009063,2.0,0.0,0.25,0.0
D1814,9,1,2,2,0,5,8.6,12.6018610853,1.0,3.6,1.83273748335e-07,0.0764467435365,0.00377643504532,2.0,1.0,0.116279069767,1.0
D1816,183,26,6,6.83862433862,6,56,19212.75,16.8501513179,18.7857142857,12.5357142857,0.016577253292,0.10310371107,0.0422960725076,3.48214285714,0.194268953069,0.0445066230903,0.298051948052
D1819,31,5,2,2,4,8,50.75,13.3006449093,4.0,6.25,0.00206376155051,0.0854290101269,0.00604229607251,2.5,0.386363636364,0.0944603721652,0.571428571429
D2278,1,1,1,1,0,1,15.0,12.7160178819,2.0,1.0,0.0,0.0525308575306,0.000755287009063,2.0,0.0,0.0625,0.0
D3676,3,1,1,1,0,1,8.0,11.9321685526,0,6.0,0.0,0.0823350203506,0.000755287009063,2.0,0.0,0.00578034682081,0.0
D3675,4,2,1,1,2,1,12.0,12.0490620467,1.0,1.0,0.0,0.0930200641333,0.000755287009063,3.0,0.0,0.00326781691494,0.0
D3673,5,1,2,2,0,2,129.5,14.7816415691,1.5,7.0,1.83273748335e-08,0.0816635061493,0.00151057401813,2.0,1.0,0.0243902439024,1.0
D3671,1,3,1,1,0,1,9.0,15.3435759289,2.0,8.0,0.0,0.0626000478319,0.000755287009063,4.0,0.0,0.555555555556,0.0
D3670,5,2,1,1,2,1,266.0,14.952945083,33.0,26.0,0.0,0.0789300707044,0.000755287009063,3.0,0.0,0.0430672268908,0.0
D2270,6,2,2,2,6,3,670.666666667,10.1898187129,0.666666666667,1.0,0.00343662103715,0.0905608301242,0.00226586102719,2.0,0.333333333333,0.078231292517,0.333333333333
D2271,56,2,2,2,6,9,1232.22222222,13.3409084608,9.55555555556,13.7777777778,0.00124627627776,0.089370572632,0.00679758308157,1.88888888889,1.0,0.0134007288116,0.583333333333
D2272,1,2,1,1,6,1,26.0,12.7228942574,10.0,6.0,0.0,0.0783127405425,0.000755287009063,3.0,0.0,0.0220445736434,0.0
D2275,4,1,1,1,0,1,4.0,17.0269172784,0,6.0,0.0,0.0758371954766,0.000755287009063,2.0,0.0,0.0119047619048,0.0
D2276,14,2,2,2,2,4,124.75,12.1938279847,1.0,5.0,3.59410942215e-05,0.0860209901639,0.00302114803625,2.5,0.857142857143,0.0696480938416,0.833333333333
D2277,4,1,1,1,0,1,2.0,10.4400978753,1.0,4.0,0.0,0.0734150393364,0.000755287009063,2.0,0.0,0.037037037037,0.0
D2681,3,1,1,1,0,1,8.0,13.6589210733,0,4.0,0.0,0.0758371954766,0.000755287009063,2.0,0.0,0.0119047619048,0.0
D2100,1,1,1,1,6,1,108.0,12.183540697,5.0,5.0,0.0,0.0679418936852,0.000755287009063,2.0,0.0,0.0322580645161,0.0
D2108,120,11,2,2,4,26,58.4615384615,15.738124326,5.53846153846,9.69230769231,0.0135511567686,0.0922627773154,0.0196374622356,1.69230769231,0.128,0.0269461113085,0.0492307692308
D2296,36,1,1,1,4,8,74.5,14.6294098067,1.875,5.625,0.00400988299457,0.0713076174841,0.00604229607251,1.125,0.0,0.010989010989,0.0
D2297,44,6,2,2,13,4,6990.5,15.3595569456,19.5,12.75,7.07119005192e-05,0.0816664338913,0.00302114803625,3.75,0.35,0.0677208801445,0.5
D1258,3,1,1,1,2,1,28.0,12.6209731004,1.0,17.0,0.0,0.0843456081953,0.000755287009063,2.0,0.0,0.00393700787402,0.0
D2342,25,6,2,2,8,6,44.1666666667,14.0428755863,1.5,5.0,0.00518763225651,0.0797186946589,0.00453172205438,2.16666666667,0.0666666666667,0.143707055472,0.0666666666667
D1250,48,6,2,2,2,8,112.375,12.7480949285,3.5,6.75,0.000382429279037,0.0926643685764,0.00604229607251,2.75,0.357142857143,0.034983896771,0.5
D3501,18,1,2,2,2,3,5.66666666667,13.2419669771,2.66666666667,5.0,5.49821245004e-08,0.0691033200015,0.00226586102719,2.0,1.0,0.333333333333,1.0
D1255,4,1,1,1,0,1,4.0,16.0766613857,1.0,1.0,0.0,0.24286952411,0.000755287009063,2.0,0.0,0.25,0.0
D1254,1,0,1,1,11,1,3.0,15.5205478811,1.0,15.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D1928,114,5,2,2,13,6,566.333333333,13.3821877524,6.33333333333,4.33333333333,0.0058473079257,0.0770270801248,0.00453172205438,1.83333333333,0.0,0.0972222222222,0.0
D1925,58,7,2,2,8,13,23199.6923077,14.2495466767,19.3076923077,5.69230769231,0.0089200216941,0.0926229223384,0.00981873111782,1.61538461538,0.0555555555556,0.0400264225069,0.0128205128205
D1924,27,15,3,3.24574592267,6,16,9420.5625,14.5485725917,5.5625,9.25,0.00949078443946,0.103443160643,0.012084592145,2.875,0.0901408450704,0.0303481761689,0.208333333333
D1926,26,10,3,3.24574592267,11,16,267.125,12.6237705437,0.8125,1.8125,0.00231962076899,0.0986198736051,0.012084592145,2.5625,0.469696969697,0.0162289291502,0.475
D1921,12,2,2,2,0,2,0.5,16.3849640259,0,4.0,8.3961052704e-06,0.0759839167594,0.00151057401813,2.5,1.0,0.0592592592593,1.0
D1920,1,1,1,1,0,1,23.0,14.5703020755,6.0,0.0,0.0,0.218582571699,0.000755287009063,2.0,0.0,0.25,0.0
D1037,2,2,1,1,0,1,0.0,13.3820718106,0,1.0,0.0,0.0939329844964,0.000755287009063,3.0,0.0,0.0200913242009,0.0
D1034,8,1,1,1,2,1,8.0,11.9681516943,1.0,3.0,0.0,0.0808318313945,0.000755287009063,2.0,0.0,0.0333333333333,0.0
D1032,3,1,2,2,0,2,17.5,16.068542158,4.0,4.0,1.83273748335e-08,0.0773606099584,0.00151057401813,2.0,1.0,0.00757575757576,1.0
D1031,7,2,2,2,14,3,358.0,14.4086325941,10.6666666667,10.0,0.000627427000221,0.075731302255,0.00226586102719,1.66666666667,0.0,0.0400641025641,0.0
D1030,4,4,2,2,0,4,30.25,16.8306282517,0.75,6.5,4.35211496795e-05,0.0838612023904,0.00302114803625,3.25,0.636363636364,0.110836834734,0.666666666667
D1038,2,1,2,2,0,2,68.5,10.0941285731,0.5,1.0,1.83273748335e-08,0.0914919907834,0.00151057401813,2.0,1.0,0.00151057401813,1.0
D2344,2,1,1,1,4,1,337.0,12.9615582726,16.0,10.0,0.0,0.0767856077843,0.000755287009063,2.0,0.0,0.0434782608696,0.0
D714,1,1,1,1,0,1,7.0,15.4641001427,0,6.0,0.0,0.0737645102338,0.000755287009063,2.0,0.0,0.025641025641,0.0
D2859,143,13,3,3.24574592267,8,12,6040.33333333,13.961468771,36.4166666667,9.25,0.0142897176591,0.0986049321702,0.00906344410876,2.25,0.0208333333333,0.0312246383587,0.0151515151515
D715,135,8,2,2,14,15,24064.2,14.2869271885,18.0,5.0,0.00724728449047,0.095230846176,0.011329305136,1.66666666667,0.0487804878049,0.0563933042463,0.0190476190476
D2853,351,37,3,3.24574592267,8,60,4672.56666667,14.7376884067,12.5166666667,13.7166666667,0.0371727310281,0.109069755352,0.0453172205438,2.48333333333,0.118665407617,0.0243944762647,0.197175141243
D717,119,7,3,3.24574592267,8,25,8680.6,14.589297634,20.44,5.2,0.0109566185284,0.0925345021948,0.0188821752266,1.56,0.245614035088,0.0349728893601,0.0333333333333
D712,2,1,1,1,0,1,157.0,9.73500972756,0,3.0,0.0,0.0758877249735,0.000755287009063,2.0,0.0,0.0322580645161,0.0
D713,16,4,2,2,6,10,997.5,13.0674458392,2.7,5.4,0.00531925696344,0.0901094499705,0.00755287009063,1.4,0.0,0.033813033813,0.0
D1103,38,1,1,1,6,5,13033.2,14.5915850203,20.8,11.4,0.00229158163968,0.0827237245303,0.00377643504532,1.2,0.0,0.03125,0.0
D1102,4,2,2,2,13,2,4.0,13.8915077088,1.0,3.5,2.76794592981e-05,0.0785815454854,0.00151057401813,2.0,0.0,0.0794117647059,0.0
D1101,78,2,2,2,8,17,7593.29411765,14.1567953553,5.76470588235,5.23529411765,0.00758198275909,0.0748836055994,0.0128398791541,1.23529411765,0.5,0.0414349276974,0.0220588235294
D1100,4,1,1,1,0,1,0.0,13.9387418361,0,1.0,0.0,0.0890770100901,0.000755287009063,2.0,0.0,0.00395256916996,0.0
D1107,194,7,2,2,8,11,684.636363636,14.5667129875,10.7272727273,7.54545454545,0.00972937226007,0.0934225419567,0.0083081570997,1.63636363636,0.0,0.0280862823861,0.0
D1105,6,4,2,2,6,2,169.5,14.0801499247,8.5,9.5,0.000496577207789,0.100245201687,0.00151057401813,3.0,0.0,0.0850464028225,0.0
D1104,10,0,1,1,11,3,30.6666666667,13.8637059421,3.66666666667,13.6666666667,1.09964249001e-07,0.582886857863,0.00226586102719,1.0,0.0,0.0,0.0
D1109,2,1,1,1,4,1,195.0,10.2951917454,3.0,3.0,0.0,0.0890770100901,0.000755287009063,2.0,0.0,0.00395256916996,0.0
D1108,2,1,1,1,0,1,15.0,12.1466357556,3.0,11.0,0.0,0.0746945334884,0.000755287009063,2.0,0.0,0.05,0.0
D2213,257,19,3,3.24574592267,6,21,3908.52380952,15.0103586297,13.0,4.2380952381,0.0145524513308,0.101577304432,0.0158610271903,2.0,0.0111731843575,0.0270824730445,0.00952380952381
D394,4,1,1,1,0,1,3.0,13.9592385382,4.0,4.0,0.0,0.0764416127965,0.000755287009063,2.0,0.0,0.0232558139535,0.0
D2107,3,3,1,1,2,1,45.0,15.0901868099,18.0,18.0,0.0,0.0691977836669,0.000755287009063,4.0,0.0,0.510416666667,0.0
D607,10,1,2,2,0,10,1.1,9.76016553059,0,1.4,8.24731867506e-07,0.0915066921297,0.00755287009063,2.0,1.0,0.00755287009063,1.0
D1749,20,1,1,1,8,8,267.0,14.2550023044,3.75,4.875,1.28291623834e-06,0.524598172077,0.00604229607251,1.125,0.0,0.125,0.0
D1740,255,50,4,4.26245847176,2,107,703.242990654,14.5498979693,9.10280373832,7.47663551402,0.0926787551674,0.114047204573,0.0808157099698,2.53271028037,0.0989304812834,0.0180042677626,0.163639569741
D1742,2,1,1,1,0,1,32.0,10.1841827737,0,1.0,0.0,0.0866459429642,0.000755287009063,2.0,0.0,0.013698630137,0.0
D1745,30,2,2,2,0,3,6.66666666667,14.7912172128,2.66666666667,6.0,5.99930826784e-06,0.0900666959464,0.00226586102719,2.33333333333,1.0,0.0272146118721,1.0
D1746,6,4,2,2,6,2,208.0,14.1621763773,12.0,13.5,5.66470254925e-05,0.0878505887321,0.00151057401813,3.0,0.0,0.0262171107759,0.0
D2293,5,2,1,1,2,1,2518.0,16.5424313181,2.0,17.0,0.0,0.0846056247411,0.000755287009063,3.0,0.0,0.0575240594926,0.0
D848,8,0,1,1,11,1,6.0,14.7455929462,4.0,12.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D379,2,1,1,1,0,1,11.0,13.2109766374,0,1.0,0.0,0.205724773363,0.000755287009063,2.0,0.0,0.0588235294118,0.0
D372,3,3,2,2,4,3,29.3333333333,11.6914816082,5.0,1.66666666667,0.00130092100425,0.0854931351885,0.00226586102719,2.0,0.0,0.0713916574382,0.0
D373,87,3,2,2,13,26,49.8076923077,15.2325481484,1.34615384615,3.76923076923,0.0131699316388,0.0916705638267,0.0196374622356,1.15384615385,0.166666666667,0.0115385469402,0.00307692307692
D370,345,32,3,3.24574592267,2,86,410.38372093,15.2441854714,4.98837209302,6.02325581395,0.105275761897,0.109700064557,0.0649546827795,1.74418604651,0.077004779607,0.0130124366062,0.0396716826265
D371,2,1,1,1,2,1,72.0,11.4443146633,3.0,4.0,0.0,0.0823350203506,0.000755287009063,2.0,0.0,0.00578034682081,0.0
D377,1,1,1,1,4,1,11.0,13.0407606202,8.0,5.0,0.0,0.0838303404309,0.000755287009063,2.0,0.0,0.0125,0.0
D2298,47,5,2,2,11,19,361.526315789,13.5548114642,4.10526315789,6.84210526316,0.00354244049095,0.0905554299555,0.0143504531722,2.05263157895,0.574074074074,0.136592502635,0.538011695906
D2299,2,2,1,1,0,1,1009.0,14.8505385368,17.0,3.0,0.0,0.0720063802917,0.000755287009063,3.0,0.0,0.506666666667,0.0
D3020,42,0,1,1,13,4,12271.75,13.0956173705,13.75,8.0,2.19928498002e-07,0.582886857863,0.00302114803625,1.0,0.0,0.0,0.0
D847,177,3,2,2,8,30,907.3,13.8274694314,2.3,2.4,0.0160522019355,0.075809432925,0.0226586102719,1.13333333333,0.166666666667,0.0373015873016,0.00229885057471
D978,182,15,2,2,11,59,204.254237288,15.4584132234,5.5593220339,8.8813559322,0.037241727684,0.102673841185,0.0445619335347,1.4406779661,0.0564263322884,0.0171357401954,0.010520163647
D979,18,1,2,2,4,7,0.142857142857,13.0341683391,0.142857142857,7.57142857143,3.84874871503e-07,0.0586496180571,0.00528700906344,2.0,1.0,0.0760869565217,1.0
D974,10,5,4,4.26245847176,4,6,580.333333333,12.8235264312,9.33333333333,4.5,4.45417629409e-06,0.0911314546539,0.00453172205438,4.0,0.68085106383,0.0154151904006,1.0
D976,43,2,2,2,8,6,8.33333333333,13.0206956646,5.66666666667,7.0,0.00248230802859,0.0644053844672,0.00453172205438,1.33333333333,0.0,0.142857142857,0.0
D977,1,1,1,1,6,1,17.0,14.4940343359,1.0,3.0,0.0,0.0755780305418,0.000755287009063,2.0,0.0,0.0119047619048,0.0
D970,21,3,2,2,11,9,5652.11111111,14.465032339,7.33333333333,9.88888888889,0.00213268716298,0.0870964992173,0.00679758308157,2.0,0.454545454545,0.0335727969349,0.25
D973,5,1,1,1,0,1,3.0,17.0197148808,6.0,24.0,0.0,0.0696175743198,0.000755287009063,2.0,0.0,0.0277777777778,0.0
D3089,60,2,2,2,11,15,1120.86666667,14.0351277925,2.93333333333,3.46666666667,0.00747302669264,0.059851596593,0.011329305136,1.13333333333,0.0,0.0625,0.0
D572,14,4,2,2,2,5,38.8,12.5396872315,2.4,4.8,0.000271577239171,0.093743568408,0.00377643504532,2.2,0.25,0.0257984154211,0.3
D573,6,2,1,1,2,1,50.0,12.2703564467,4.0,6.0,0.0,0.0891414980249,0.000755287009063,3.0,0.0,0.01504603638,0.0
D575,14,2,1,1,0,1,88.0,15.0211720357,7.0,25.0,0.0,0.0827267287875,0.000755287009063,3.0,0.0,0.142857142857,0.0
D577,16,1,2,2,0,8,2.625,12.5256398474,0.125,4.0,5.13166495337e-07,0.0657674627708,0.00604229607251,2.0,1.0,0.333333333333,1.0
D3081,1291,3,2,2,14,126,255.507936508,13.9298148939,1.18253968254,5.61111111111,0.000302346702628,0.569639429275,0.095166163142,1.03968253968,0.333333333333,0.0132275132275,0.000380952380952
D3087,2,0,1,1,8,1,5.0,9.42359519054,0,1.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D3247,1,0,1,1,8,1,155.0,14.1796625788,1.0,6.0,0.0,0.582886857863,0.000755287009063,1.0,0.0,0.0,0.0
D3245,396,24,3,3.24574592267,8,89,2984.35955056,14.8831031439,4.7191011236,6.95505617978,0.0563926260705,0.101893086443,0.0672205438066,1.7191011236,0.089911134344,0.0257943353367,0.0429009193054
D3242,86,10,2,2,4,18,470.722222222,14.0291131386,7.27777777778,3.94444444444,0.00971810988512,0.0913232641983,0.0135951661631,1.66666666667,0.0327868852459,0.0439410198037,0.0130718954248
D3241,725,52,4,4.26245847176,14,327,322.669724771,14.2651168579,2.5871559633,5.39449541284,0.243012666754,0.117017534766,0.246978851964,2.5871559633,0.117296953291,0.0252222723155,0.216449972796
D3066,174,21,3,3.24574592267,6,53,1241.05660377,14.2835498535,3.35849056604,8.84905660377,0.0267112890946,0.102107752052,0.0400302114804,1.66037735849,0.0419047619048,0.0191563449697,0.0152394775036
D3064,129,20,3,3.24574592267,4,31,283.64516129,13.6270121702,4.83870967742,6.48387096774,0.0180185032586,0.102190204142,0.023413897281,1.87096774194,0.0344827586207,0.0275065344972,0.0215053763441
D3065,66,42,3,3.24574592267,2,25,352.04,13.1391934341,7.2,6.56,0.0323675084823,0.111210361789,0.0188821752266,2.84,0.00405268490375,0.024272070744,0.0133333333333
D2591,1,1,1,1,4,1,39.0,12.8952218448,2.0,15.0,0.0,0.0843456081953,0.000755287009063,2.0,0.0,0.00393700787402,0.0
D2590,34,9,2,2,8,22,2101.77272727,13.7180740191,2.36363636364,3.95454545455,0.0115422986481,0.0963567538982,0.0166163141994,1.40909090909,0.0,0.0246310075003,0.0
D2041,8,1,1,1,6,1,1.0,16.4658923093,6.0,14.0,0.0,0.0696740025855,0.000755287009063,2.0,0.0,0.0555555555556,0.0
D2592,30,0,1,1,8,6,43.8333333333,12.3792616551,1.16666666667,4.0,5.49821245004e-07,0.582886857863,0.00453172205438,1.0,0.0,0.0,0.0
D2594,387,91,3,3.24574592267,2,141,1529.39007092,15.9092781653,4.71631205674,7.49645390071,0.154540854676,0.123682467247,0.106495468278,2.62411347518,0.0502678720911,0.0154509198014,0.111550151976
D3068,37,5,2,2,4,7,30035.5714286,14.3548587468,39.4285714286,8.28571428571,0.00120850526467,0.0856667546879,0.00528700906344,2.14285714286,0.115384615385,0.0383765411302,0.142857142857
D2596,4,4,2,2,11,2,562.5,13.4274348736,23.0,13.5,0.000862360127173,0.0854706804694,0.00151057401813,3.0,0.0,0.0360395473979,0.0
D888,2,1,1,1,0,1,0.0,13.8990269178,2.0,1.0,0.0,0.0547314233669,0.000755287009063,2.0,0.0,0.142857142857,0.0
D889,109,12,3,3.13333333333,4,51,255.941176471,14.4248609326,2.70588235294,7.92156862745,0.0316444023518,0.0959508789002,0.0385196374622,1.80392156863,0.277372262774,0.0353243280144,0.145882352941
D880,13,1,2,2,4,3,4016.66666667,16.2275511009,5.33333333333,2.66666666667,5.49821245004e-08,0.0693822043016,0.00226586102719,2.0,1.0,0.2,1.0
D881,1,2,1,1,8,1,2175.0,11.6886419227,8.0,3.0,0.0,0.0915158828705,0.000755287009063,3.0,0.0,0.00337165548058,0.0
D882,1,1,1,1,0,1,2.0,13.6636673805,0,8.0,0.0,0.0739813202296,0.000755287009063,2.0,0.0,0.0833333333333,0.0
D799,116,12,2,2,11,24,10355.25,13.8808911854,7.125,6.83333333333,0.011587055053,0.096959662908,0.0181268882175,1.79166666667,0.0909090909091,0.0438529980225,0.0507246376812
D2449,276,6,2,2,11,23,26485.9565217,15.1056422271,10.5652173913,9.13043478261,0.0130454241731,0.0938323827788,0.0173716012085,1.26086956522,0.0,0.0183457088968,0.0
D794,10,1,2,2,0,2,5.0,14.2764882633,1.5,1.5,1.83273748335e-08,0.0780404207246,0.00151057401813,2.0,1.0,0.0102564102564,1.0
D795,122,24,5,5.45591397849,2,105,270.428571429,12.4109909694,0.8,1.88571428571,0.00368613317933,0.102181036223,0.0793051359517,3.33333333333,0.437187831088,0.0289858136279,0.879487179487
D797,43,11,3,3.24574592267,4,8,218.625,15.8918833803,7.75,8.5,0.00253337759606,0.100766249692,0.00604229607251,3.5,0.212121212121,0.0363370505746,0.392857142857
D2443,18,0,1,1,11,4,154.25,15.0146143529,5.0,3.5,2.19928498002e-07,0.582886857863,0.00302114803625,1.0,0.0,0.0,0.0
D2441,6,1,2,2,6,2,8168.5,11.9442694736,4.0,2.5,1.83273748335e-08,0.0823365083687,0.00151057401813,2.0,1.0,0.0115606936416,1.0
D3404,4,2,2,2,2,2,23.0,12.9775110007,1.5,3.0,0.000220158877538,0.0871264808005,0.00151057401813,2.0,0.0,0.0868544600939,0.0
D3405,2,1,1,1,0,1,36.0,14.2463405729,6.0,1.0,0.0,0.0890770100901,0.000755287009063,2.0,0.0,0.00395256916996,0.0
D3406,102,8,2,2,6,23,48.3913043478,12.9879588584,1.52173913043,4.21739130435,0.0135653916051,0.100586043783,0.0173716012085,1.5652173913,0.180327868852,0.024507376136,0.0395256916996
D151,4,2,1,1,0,1,166.0,14.7429232113,6.0,10.0,0.0,0.0767830195345,0.000755287009063,3.0,0.0,0.0433006535948,0.0
D3400,57,1,1,1,13,3,5378.0,13.8573077568,3.66666666667,4.33333333333,0.00114586412934,0.0749378021393,0.00226586102719,1.33333333333,0.0,0.00826446280992,0.0
D409,40,1,2,2,6,6,603.0,15.1933812057,2.0,1.16666666667,2.74910622502e-07,0.0844378404422,0.00453172205438,2.0,1.0,0.0281690140845,1.0
D3402,12,13,3,3.24574592267,11,5,544.2,12.9012178288,7.4,6.2,0.000987905625785,0.0990702318327,0.00377643504532,4.2,0.0645161290323,0.0490943162113,0.3
D404,4,1,1,1,0,1,1.0,14.3932805565,1.0,9.0,0.0,0.0758371954766,0.000755287009063,2.0,0.0,0.0119047619048,0.0
D158,25,3,2,2,0,6,5.16666666667,13.5718317611,1.66666666667,4.33333333333,0.000953402791401,0.0962102439351,0.00453172205438,2.16666666667,0.333333333333,0.0134835171349,0.4
D159,491,25,3,3.24574592267,2,55,7316.36363636,15.1679803974,9.6,6.09090909091,0.0431918742974,0.106152282983,0.0415407854985,1.81818181818,0.0442286947141,0.0222119852252,0.0242424242424
